path,label
flowers\astilbe\astilbe_137.jpg,astilbe
flowers\lotus\lotus_367.jpg,lotus
flowers\tulip\tulip_465.jpg,tulip
flowers\astilbe\astilbe_400.jpg,astilbe
flowers\common_daisy\daisy_220.jpg,common_daisy
flowers\tulip\tulip_728.jpg,tulip
flowers\bellflower\bellflower_235.jpg,bellflower
flowers\astilbe\astilbe_693.jpg,astilbe
flowers\coreopsis\coreopsis_798.jpg,coreopsis
flowers\lotus\lotus_425.jpg,lotus
flowers\lavender\lavender_269.jpeg,lavender
flowers\magnolia\magnolia_192.jpg,magnolia
flowers\magnolia\magnolia_229.jpg,magnolia
flowers\astilbe\astilbe_238.jpg,astilbe
flowers\lavender\lavender_14.jpg,lavender
flowers\lavender\lavender_161.jpeg,lavender
flowers\bellflower\bellflower_857.jpg,bellflower
flowers\iris\iris_515.jpg,iris
flowers\water_lily\water_lily_230.jpg,water_lily
flowers\water_lily\water_lily_444.jpg,water_lily
flowers\iris\iris_1001.jpg,iris
flowers\orchid\orchid_13.jpg,orchid
flowers\dandelion\dandelion_159.jpg,dandelion
flowers\astilbe\astilbe_172.jpg,astilbe
flowers\lavender\lavender_194.jpeg,lavender
flowers\rose\rose_806.jpg,rose
flowers\water_lily\water_lily_805.jpg,water_lily
flowers\coreopsis\coreopsis_351.jpg,coreopsis
flowers\carnation\carnation_104.jpg,carnation
flowers\lotus\lotus_54.jpg,lotus
flowers\black_eyed_susan\black_eyed_susan_755.jpg,black_eyed_susan
flowers\rose\rose_324.jpg,rose
flowers\rose\rose_531.jpg,rose
flowers\california_poppy\california_poppy_438.jpg,california_poppy
flowers\astilbe\astilbe_274.jpg,astilbe
flowers\calendula\calendula_93.jpg,calendula
flowers\rose\rose_277.jpg,rose
flowers\rose\rose_833.jpg,rose
flowers\astilbe\astilbe_43.jpg,astilbe
flowers\orchid\orchid_319.jpg,orchid
flowers\coreopsis\coreopsis_63.jpg,coreopsis
flowers\black_eyed_susan\black_eyed_susan_331.jpg,black_eyed_susan
flowers\water_lily\water_lily_362.jpg,water_lily
flowers\coreopsis\coreopsis_732.jpg,coreopsis
flowers\magnolia\magnolia_886.jpg,magnolia
flowers\lavender\lavender_76.jpg,lavender
flowers\coreopsis\coreopsis_378.jpg,coreopsis
flowers\astilbe\astilbe_486.jpg,astilbe
flowers\orchid\orchid_336.jpg,orchid
flowers\common_daisy\daisy_859.jpg,common_daisy
flowers\calendula\calendula_599.jpg,calendula
flowers\sunflower\sunflower_176.jpg,sunflower
flowers\lavender\lavender_465.jpeg,lavender
flowers\orchid\orchid_473.jpg,orchid
flowers\rose\rose_687.jpg,rose
flowers\iris\iris_929.jpg,iris
flowers\rose\rose_855.jpg,rose
flowers\daffodil\daffodil_65.jpg,daffodil
flowers\lavender\lavender_255.jpeg,lavender
flowers\astilbe\astilbe_199.jpg,astilbe
flowers\bellflower\bellflower_162.jpg,bellflower
flowers\water_lily\water_lily_411.jpg,water_lily
flowers\lotus\lotus_87.jpg,lotus
flowers\dandelion\dandelion_985.jpg,dandelion
flowers\california_poppy\california_poppy_238.jpg,california_poppy
flowers\coreopsis\coreopsis_824.jpg,coreopsis
flowers\iris\iris_472.jpg,iris
flowers\rose\rose_234.jpg,rose
flowers\orchid\orchid_94.jpg,orchid
flowers\dandelion\dandelion_524.jpg,dandelion
flowers\lavender\lavender_164.jpeg,lavender
flowers\rose\rose_319.jpg,rose
flowers\daffodil\daffodil_421.jpg,daffodil
flowers\lavender\lavender_298.jpeg,lavender
flowers\calendula\calendula_791.jpg,calendula
flowers\lavender\lavender_192.jpeg,lavender
flowers\lavender\lavender_70.jpg,lavender
flowers\dandelion\dandelion_335.jpg,dandelion
flowers\tulip\tulip_200.jpg,tulip
flowers\coreopsis\coreopsis_183.jpg,coreopsis
flowers\black_eyed_susan\black_eyed_susan_167.jpg,black_eyed_susan
flowers\magnolia\magnolia_103.jpg,magnolia
flowers\daffodil\daffodil_329.jpg,daffodil
flowers\tulip\tulip_491.jpg,tulip
flowers\coreopsis\coreopsis_848.jpg,coreopsis
flowers\california_poppy\california_poppy_119.jpg,california_poppy
flowers\orchid\orchid_349.jpg,orchid
flowers\black_eyed_susan\black_eyed_susan_382.jpg,black_eyed_susan
flowers\tulip\tulip_914.jpg,tulip
flowers\iris\iris_1030.jpg,iris
flowers\tulip\tulip_462.jpg,tulip
flowers\dandelion\dandelion_642.jpg,dandelion
flowers\rose\rose_170.jpg,rose
flowers\tulip\tulip_60.jpg,tulip
flowers\coreopsis\coreopsis_254.jpg,coreopsis
flowers\california_poppy\california_poppy_453.jpg,california_poppy
flowers\tulip\tulip_396.jpg,tulip
flowers\orchid\orchid_124.jpg,orchid
flowers\magnolia\magnolia_567.jpg,magnolia
flowers\coreopsis\coreopsis_1024.jpg,coreopsis
flowers\water_lily\water_lily_536.jpg,water_lily
flowers\lavender\lavender_67.jpg,lavender
flowers\water_lily\water_lily_346.jpg,water_lily
flowers\coreopsis\coreopsis_749.jpg,coreopsis
flowers\black_eyed_susan\black_eyed_susan_687.jpg,black_eyed_susan
flowers\sunflower\sunflower_351.jpg,sunflower
flowers\astilbe\astilbe_576.jpg,astilbe
flowers\common_daisy\daisy_66.jpg,common_daisy
flowers\rose\rose_760.jpg,rose
flowers\bellflower\bellflower_205.jpg,bellflower
flowers\calendula\calendula_617.jpg,calendula
flowers\calendula\calendula_448.jpg,calendula
flowers\daffodil\daffodil_687.jpg,daffodil
flowers\black_eyed_susan\black_eyed_susan_889.jpg,black_eyed_susan
flowers\bellflower\bellflower_873.jpg,bellflower
flowers\lotus\lotus_364.jpg,lotus
flowers\california_poppy\california_poppy_974.jpg,california_poppy
flowers\california_poppy\california_poppy_406.jpg,california_poppy
flowers\calendula\calendula_399.jpg,calendula
flowers\iris\iris_923.jpg,iris
flowers\common_daisy\daisy_280.jpg,common_daisy
flowers\coreopsis\coreopsis_337.jpg,coreopsis
flowers\lotus\lotus_116.jpg,lotus
flowers\lavender\lavender_237.jpeg,lavender
flowers\common_daisy\daisy_10.jpg,common_daisy
flowers\astilbe\astilbe_517.jpg,astilbe
flowers\calendula\calendula_586.jpg,calendula
flowers\rose\rose_524.jpg,rose
flowers\lavender\lavender_106.jpeg,lavender
flowers\astilbe\astilbe_707.jpg,astilbe
flowers\black_eyed_susan\black_eyed_susan_517.jpg,black_eyed_susan
flowers\dandelion\dandelion_22.jpg,dandelion
flowers\lotus\lotus_332.jpg,lotus
flowers\daffodil\daffodil_822.jpg,daffodil
flowers\bellflower\bellflower_112.jpg,bellflower
flowers\orchid\orchid_84.jpg,orchid
flowers\common_daisy\daisy_634.jpg,common_daisy
flowers\carnation\carnation_638.jpg,carnation
flowers\calendula\calendula_805.jpg,calendula
flowers\water_lily\water_lily_502.jpg,water_lily
flowers\iris\iris_357.jpg,iris
flowers\daffodil\daffodil_614.jpg,daffodil
flowers\magnolia\magnolia_15.jpg,magnolia
flowers\daffodil\daffodil_485.jpg,daffodil
flowers\calendula\calendula_920.jpg,calendula
flowers\lavender\lavender_451.jpeg,lavender
flowers\lavender\lavender_26.jpg,lavender
flowers\calendula\calendula_797.jpg,calendula
flowers\coreopsis\coreopsis_768.jpg,coreopsis
flowers\lotus\lotus_202.jpg,lotus
flowers\magnolia\magnolia_62.jpg,magnolia
flowers\calendula\calendula_822.jpg,calendula
flowers\water_lily\water_lily_571.jpg,water_lily
flowers\astilbe\astilbe_547.jpg,astilbe
flowers\astilbe\astilbe_668.jpg,astilbe
flowers\calendula\calendula_411.jpg,calendula
flowers\astilbe\astilbe_356.jpg,astilbe
flowers\sunflower\sunflower_706.jpg,sunflower
flowers\dandelion\dandelion_872.jpg,dandelion
flowers\lotus\lotus_446.jpg,lotus
flowers\lavender\lavender_336.jpeg,lavender
flowers\astilbe\astilbe_370.jpg,astilbe
flowers\bellflower\bellflower_742.jpg,bellflower
flowers\lavender\lavender_241.jpeg,lavender
flowers\lotus\lotus_137.jpg,lotus
flowers\california_poppy\california_poppy_420.jpg,california_poppy
flowers\lavender\lavender_100.jpg,lavender
flowers\lavender\lavender_198.jpeg,lavender
flowers\calendula\calendula_722.jpg,calendula
flowers\calendula\calendula_361.jpg,calendula
flowers\water_lily\water_lily_258.jpg,water_lily
flowers\magnolia\magnolia_476.jpg,magnolia
flowers\common_daisy\daisy_44.jpg,common_daisy
flowers\black_eyed_susan\black_eyed_susan_550.jpg,black_eyed_susan
flowers\water_lily\water_lily_550.jpg,water_lily
flowers\sunflower\sunflower_842.jpg,sunflower
flowers\iris\iris_821.jpg,iris
flowers\magnolia\magnolia_545.jpg,magnolia
flowers\magnolia\magnolia_709.jpg,magnolia
flowers\sunflower\sunflower_62.jpg,sunflower
flowers\orchid\orchid_220.jpg,orchid
flowers\astilbe\astilbe_168.jpg,astilbe
flowers\iris\iris_566.jpg,iris
flowers\orchid\orchid_67.jpg,orchid
flowers\lavender\lavender_159.jpeg,lavender
flowers\rose\rose_209.jpg,rose
flowers\orchid\orchid_283.jpg,orchid
flowers\water_lily\water_lily_87.jpg,water_lily
flowers\bellflower\bellflower_383.jpg,bellflower
flowers\orchid\orchid_234.jpg,orchid
flowers\calendula\calendula_451.jpg,calendula
flowers\coreopsis\coreopsis_412.jpg,coreopsis
flowers\carnation\carnation_772.jpg,carnation
flowers\iris\iris_723.jpg,iris
flowers\calendula\calendula_644.jpg,calendula
flowers\tulip\tulip_830.jpg,tulip
flowers\dandelion\dandelion_775.jpg,dandelion
flowers\rose\rose_220.jpg,rose
flowers\daffodil\daffodil_380.jpg,daffodil
flowers\lotus\lotus_400.jpg,lotus
flowers\lavender\lavender_293.jpeg,lavender
flowers\water_lily\water_lily_241.jpg,water_lily
flowers\california_poppy\california_poppy_131.jpg,california_poppy
flowers\rose\rose_797.jpg,rose
flowers\dandelion\dandelion_703.jpg,dandelion
flowers\bellflower\bellflower_243.jpg,bellflower
flowers\orchid\orchid_158.jpg,orchid
flowers\bellflower\bellflower_845.jpg,bellflower
flowers\water_lily\water_lily_519.jpg,water_lily
flowers\coreopsis\coreopsis_594.jpg,coreopsis
flowers\magnolia\magnolia_187.jpg,magnolia
flowers\daffodil\daffodil_355.jpg,daffodil
flowers\dandelion\dandelion_358.jpg,dandelion
flowers\tulip\tulip_778.jpg,tulip
flowers\water_lily\water_lily_513.jpg,water_lily
flowers\tulip\tulip_957.jpg,tulip
flowers\coreopsis\coreopsis_1033.jpg,coreopsis
flowers\lotus\lotus_263.jpg,lotus
flowers\astilbe\astilbe_183.jpg,astilbe
flowers\rose\rose_339.jpg,rose
flowers\daffodil\daffodil_341.jpg,daffodil
flowers\common_daisy\daisy_730.jpg,common_daisy
flowers\coreopsis\coreopsis_838.jpg,coreopsis
flowers\carnation\carnation_319.jpg,carnation
flowers\common_daisy\daisy_935.jpg,common_daisy
flowers\coreopsis\coreopsis_357.jpg,coreopsis
flowers\magnolia\magnolia_653.jpg,magnolia
flowers\iris\iris_765.jpg,iris
flowers\sunflower\sunflower_1014.jpg,sunflower
flowers\lavender\lavender_384.jpeg,lavender
flowers\california_poppy\california_poppy_855.jpg,california_poppy
flowers\rose\rose_520.jpg,rose
flowers\dandelion\dandelion_495.jpg,dandelion
flowers\daffodil\daffodil_574.jpg,daffodil
flowers\iris\iris_33.jpg,iris
flowers\water_lily\water_lily_22.jpg,water_lily
flowers\carnation\carnation_909.jpg,carnation
flowers\calendula\calendula_462.jpg,calendula
flowers\lavender\lavender_403.jpeg,lavender
flowers\common_daisy\daisy_562.jpg,common_daisy
flowers\water_lily\water_lily_642.jpg,water_lily
flowers\rose\rose_546.jpg,rose
flowers\carnation\carnation_63.jpg,carnation
flowers\dandelion\dandelion_340.jpg,dandelion
flowers\iris\iris_772.jpg,iris
flowers\california_poppy\california_poppy_713.jpg,california_poppy
flowers\lotus\lotus_83.jpg,lotus
flowers\bellflower\bellflower_502.jpg,bellflower
flowers\magnolia\magnolia_965.jpg,magnolia
flowers\orchid\orchid_425.jpg,orchid
flowers\water_lily\water_lily_236.jpg,water_lily
flowers\astilbe\astilbe_489.jpg,astilbe
flowers\astilbe\astilbe_200.jpg,astilbe
flowers\daffodil\daffodil_284.jpg,daffodil
flowers\california_poppy\california_poppy_847.jpg,california_poppy
flowers\water_lily\water_lily_955.jpg,water_lily
flowers\dandelion\dandelion_61.jpg,dandelion
flowers\lavender\lavender_157.jpeg,lavender
flowers\magnolia\magnolia_771.jpg,magnolia
flowers\black_eyed_susan\black_eyed_susan_330.jpg,black_eyed_susan
flowers\common_daisy\daisy_72.jpg,common_daisy
flowers\coreopsis\coreopsis_676.jpg,coreopsis
flowers\rose\rose_585.jpg,rose
flowers\daffodil\daffodil_188.jpg,daffodil
flowers\iris\iris_1026.jpg,iris
flowers\magnolia\magnolia_279.jpg,magnolia
flowers\sunflower\sunflower_505.jpg,sunflower
flowers\astilbe\astilbe_319.jpg,astilbe
flowers\tulip\tulip_85.jpg,tulip
flowers\iris\iris_247.jpg,iris
flowers\astilbe\astilbe_635.jpg,astilbe
flowers\coreopsis\coreopsis_432.jpg,coreopsis
flowers\black_eyed_susan\black_eyed_susan_219.jpg,black_eyed_susan
flowers\daffodil\daffodil_120.jpg,daffodil
flowers\rose\rose_761.jpg,rose
flowers\rose\rose_863.jpg,rose
flowers\rose\rose_350.jpg,rose
flowers\astilbe\astilbe_357.jpg,astilbe
flowers\bellflower\bellflower_78.jpg,bellflower
flowers\daffodil\daffodil_892.jpg,daffodil
flowers\rose\rose_63.jpg,rose
flowers\calendula\calendula_713.jpg,calendula
flowers\iris\iris_786.jpg,iris
flowers\water_lily\water_lily_295.jpg,water_lily
flowers\black_eyed_susan\black_eyed_susan_669.jpg,black_eyed_susan
flowers\california_poppy\california_poppy_198.jpg,california_poppy
flowers\sunflower\sunflower_923.jpg,sunflower
flowers\california_poppy\california_poppy_239.jpg,california_poppy
flowers\black_eyed_susan\black_eyed_susan_196.jpg,black_eyed_susan
flowers\magnolia\magnolia_604.jpg,magnolia
flowers\water_lily\water_lily_885.jpg,water_lily
flowers\iris\iris_520.jpg,iris
flowers\black_eyed_susan\black_eyed_susan_325.jpg,black_eyed_susan
flowers\water_lily\water_lily_603.jpg,water_lily
flowers\rose\rose_307.jpg,rose
flowers\bellflower\bellflower_848.jpg,bellflower
flowers\bellflower\bellflower_246.jpg,bellflower
flowers\iris\iris_464.jpg,iris
flowers\magnolia\magnolia_679.jpg,magnolia
flowers\daffodil\daffodil_119.jpg,daffodil
flowers\orchid\orchid_202.jpg,orchid
flowers\coreopsis\coreopsis_837.jpg,coreopsis
flowers\tulip\tulip_723.jpg,tulip
flowers\lotus\lotus_216.jpg,lotus
flowers\california_poppy\california_poppy_519.jpg,california_poppy
flowers\california_poppy\california_poppy_810.jpg,california_poppy
flowers\orchid\orchid_270.jpg,orchid
flowers\common_daisy\daisy_680.jpg,common_daisy
flowers\magnolia\magnolia_365.jpg,magnolia
flowers\tulip\tulip_1017.jpg,tulip
flowers\orchid\orchid_447.jpg,orchid
flowers\daffodil\daffodil_189.jpg,daffodil
flowers\coreopsis\coreopsis_653.jpg,coreopsis
flowers\california_poppy\california_poppy_649.jpg,california_poppy
flowers\calendula\calendula_339.jpg,calendula
flowers\calendula\calendula_468.jpg,calendula
flowers\bellflower\bellflower_22.jpg,bellflower
flowers\black_eyed_susan\black_eyed_susan_232.jpg,black_eyed_susan
flowers\carnation\carnation_230.jpg,carnation
flowers\water_lily\water_lily_485.jpg,water_lily
flowers\magnolia\magnolia_82.jpg,magnolia
flowers\lavender\lavender_315.jpeg,lavender
flowers\magnolia\magnolia_380.jpg,magnolia
flowers\california_poppy\california_poppy_434.jpg,california_poppy
flowers\magnolia\magnolia_104.jpg,magnolia
flowers\carnation\carnation_75.jpg,carnation
flowers\tulip\tulip_789.jpg,tulip
flowers\magnolia\magnolia_136.jpg,magnolia
flowers\coreopsis\coreopsis_908.jpg,coreopsis
flowers\sunflower\sunflower_227.jpg,sunflower
flowers\bellflower\bellflower_289.jpg,bellflower
flowers\lotus\lotus_346.jpg,lotus
flowers\daffodil\daffodil_703.jpg,daffodil
flowers\lotus\lotus_299.jpg,lotus
flowers\coreopsis\coreopsis_896.jpg,coreopsis
flowers\water_lily\water_lily_796.jpg,water_lily
flowers\calendula\calendula_888.jpg,calendula
flowers\carnation\carnation_394.jpg,carnation
flowers\coreopsis\coreopsis_322.jpg,coreopsis
flowers\lavender\lavender_359.jpeg,lavender
flowers\common_daisy\daisy_39.jpg,common_daisy
flowers\orchid\orchid_101.jpg,orchid
flowers\black_eyed_susan\black_eyed_susan_308.jpg,black_eyed_susan
flowers\astilbe\astilbe_376.jpg,astilbe
flowers\water_lily\water_lily_697.jpg,water_lily
flowers\tulip\tulip_269.jpg,tulip
flowers\tulip\tulip_737.jpg,tulip
flowers\calendula\calendula_159.jpg,calendula
flowers\water_lily\water_lily_677.jpg,water_lily
flowers\common_daisy\daisy_861.jpg,common_daisy
flowers\astilbe\astilbe_474.jpg,astilbe
flowers\tulip\tulip_889.jpg,tulip
flowers\tulip\tulip_811.jpg,tulip
flowers\tulip\tulip_520.jpg,tulip
flowers\daffodil\daffodil_799.jpg,daffodil
flowers\orchid\orchid_18.jpg,orchid
flowers\rose\rose_62.jpg,rose
flowers\daffodil\daffodil_527.jpg,daffodil
flowers\coreopsis\coreopsis_912.jpg,coreopsis
flowers\iris\iris_851.jpg,iris
flowers\water_lily\water_lily_860.jpg,water_lily
flowers\water_lily\water_lily_632.jpg,water_lily
flowers\sunflower\sunflower_563.jpg,sunflower
flowers\bellflower\bellflower_555.jpg,bellflower
flowers\black_eyed_susan\black_eyed_susan_367.jpg,black_eyed_susan
flowers\astilbe\astilbe_467.jpg,astilbe
flowers\magnolia\magnolia_979.jpg,magnolia
flowers\dandelion\dandelion_401.jpg,dandelion
flowers\daffodil\daffodil_147.jpg,daffodil
flowers\sunflower\sunflower_857.jpg,sunflower
flowers\iris\iris_783.jpg,iris
flowers\tulip\tulip_600.jpg,tulip
flowers\lotus\lotus_479.jpg,lotus
flowers\bellflower\bellflower_336.jpg,bellflower
flowers\carnation\carnation_758.jpg,carnation
flowers\california_poppy\california_poppy_78.jpg,california_poppy
flowers\tulip\tulip_1000.jpg,tulip
flowers\water_lily\water_lily_538.jpg,water_lily
flowers\astilbe\astilbe_132.jpg,astilbe
flowers\tulip\tulip_151.jpg,tulip
flowers\black_eyed_susan\black_eyed_susan_500.jpg,black_eyed_susan
flowers\iris\iris_241.jpg,iris
flowers\common_daisy\daisy_927.jpg,common_daisy
flowers\dandelion\dandelion_343.jpg,dandelion
flowers\black_eyed_susan\black_eyed_susan_879.jpg,black_eyed_susan
flowers\lotus\lotus_150.jpg,lotus
flowers\daffodil\daffodil_512.jpg,daffodil
flowers\dandelion\dandelion_552.jpg,dandelion
flowers\black_eyed_susan\black_eyed_susan_451.jpg,black_eyed_susan
flowers\carnation\carnation_255.jpg,carnation
flowers\calendula\calendula_14.jpg,calendula
flowers\magnolia\magnolia_37.jpg,magnolia
flowers\rose\rose_933.jpg,rose
flowers\california_poppy\california_poppy_203.jpg,california_poppy
flowers\common_daisy\daisy_314.jpg,common_daisy
flowers\lavender\lavender_103.jpeg,lavender
flowers\orchid\orchid_265.jpg,orchid
flowers\lavender\lavender_190.jpeg,lavender
flowers\orchid\orchid_203.jpg,orchid
flowers\lotus\lotus_162.jpg,lotus
flowers\calendula\calendula_397.jpg,calendula
flowers\astilbe\astilbe_52.jpg,astilbe
flowers\astilbe\astilbe_601.jpg,astilbe
flowers\magnolia\magnolia_890.jpg,magnolia
flowers\coreopsis\coreopsis_945.jpg,coreopsis
flowers\astilbe\astilbe_145.jpg,astilbe
flowers\water_lily\water_lily_450.jpg,water_lily
flowers\iris\iris_204.jpg,iris
flowers\daffodil\daffodil_183.jpg,daffodil
flowers\calendula\calendula_782.jpg,calendula
flowers\calendula\calendula_912.jpg,calendula
flowers\daffodil\daffodil_487.jpg,daffodil
flowers\iris\iris_262.jpg,iris
flowers\tulip\tulip_408.jpg,tulip
flowers\california_poppy\california_poppy_502.jpg,california_poppy
flowers\coreopsis\coreopsis_555.jpg,coreopsis
flowers\common_daisy\daisy_891.jpg,common_daisy
flowers\calendula\calendula_931.jpg,calendula
flowers\tulip\tulip_433.jpg,tulip
flowers\rose\rose_971.jpg,rose
flowers\magnolia\magnolia_788.jpg,magnolia
flowers\magnolia\magnolia_305.jpg,magnolia
flowers\rose\rose_414.jpg,rose
flowers\calendula\calendula_99.jpg,calendula
flowers\bellflower\bellflower_139.jpg,bellflower
flowers\tulip\tulip_263.jpg,tulip
flowers\lavender\lavender_220.jpeg,lavender
flowers\dandelion\dandelion_443.jpg,dandelion
flowers\carnation\carnation_650.jpg,carnation
flowers\lotus\lotus_195.jpg,lotus
flowers\carnation\carnation_904.jpg,carnation
flowers\lavender\lavender_177.jpeg,lavender
flowers\california_poppy\california_poppy_537.jpg,california_poppy
flowers\black_eyed_susan\black_eyed_susan_579.jpg,black_eyed_susan
flowers\common_daisy\daisy_572.jpg,common_daisy
flowers\astilbe\astilbe_638.jpg,astilbe
flowers\carnation\carnation_395.jpg,carnation
flowers\california_poppy\california_poppy_232.jpg,california_poppy
flowers\tulip\tulip_564.jpg,tulip
flowers\sunflower\sunflower_314.jpg,sunflower
flowers\daffodil\daffodil_587.jpg,daffodil
